code,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
300508,193.64,1182,5682,45146.43,31655.1,12593.21,20013.46,3.52,0.68,7.56,21.22,20160419
300090,68.91,87839.59,131995.3,1120597.63,490263.91,96027.63,216609.2,1.64,0.125,3.99,2.88,20100625
600594,34.2,78235.82,79192.74,646552.56,286967.69,97619.63,76838.25,0.97,0.366,4.86,3.44,20040323
600136,131.58,24105.49,48718.21,319253.31,155927.16,695.98,168620.16,3.46,0.12,4.75,4.18,19980303
300534,126.28,2167,8667,89654.86,52319.78,3338.45,41972.87,4.84,0.56,7.98,9.15,20160913
300494,107.93,6000,24000,90140.03,81083.09,5203.16,33687.71,1.4,0.289,3.61,11.54,20151231
2163,0,74223.35,80355,648410.31,261143.13,151532.02,58584.05,0.73,-0.005,0.9,9.23,20070823
2739,52.56,40600,117429.5,1692273.75,446185.56,181568.56,459088.41,3.91,0.976,8.68,7.88,20150122
300369,761.98,12998.45,36479.8,218571.17,138311.55,10514.1,81119.15,2.22,0.04,4.65,8.68,20140129
603131,107.85,2500,10000,72460.63,58311.81,12478.6,27212.6,2.72,0.6,6.03,12.01,20160607
603005,197.43,9963.91,22669.69,187768,71798.56,83821.78,81391.13,3.59,0.133,7.29,4.82,20140210
2453,383.05,51874.33,57130,215705.02,95077.38,66879.22,34173.5,0.6,0.02,2.1,4.9,20100720
679,0,35634.23,35640,724139.38,578558.31,55650.25,7087.68,0.2,-0.426,3.16,4.56,19970124
881,9207.64,30796.41,30891.83,457020.66,275490.84,177149.02,25370.17,0.82,0.002,2.69,8.8,19980902
603798,57,2500,10000,91166.86,59296.18,10367.66,36293.3,3.63,1.03,7.57,9.51,20160406
2095,581.67,25155.5,25272,119080.46,102538.93,6581,32427.86,1.28,0.064,3.25,15.14,20061215
2472,50.28,42103.71,67674.39,376014.25,202111.8,102226.57,145601.02,2.15,0.198,4.38,3.03,20100910
300443,46.49,5711.04,11902.83,158949.84,108793.82,26950.34,80274.97,6.74,1.16,12.07,5.72,20150422
300161,0,15637.24,16174.5,163128.31,124883.17,26702.34,48745.53,3.01,-0.218,4.82,5.68,20110113
600976,70.43,15329.86,15339.86,170049.34,126156.26,23487,30225.25,1.97,0.367,6.56,5.25,20040419
603600,53.36,4187.5,10000,88412,55102.76,23819.73,20287.84,2.03,0.852,5.88,10.32,20150123
300153,367.46,31951.61,32000,159130.19,114472.7,19925.92,49463.78,1.55,0.045,2.93,7.57,20101229
2357,34,31324.73,31348.9,303377.97,33990.25,83060.71,18025.64,0.58,0.355,3.29,4.9,20100210
600383,23.7,450084.94,450084.94,15036514,12521044,27862.69,329629.84,0.73,0.381,7.22,1.67,20010412
603779,185.34,5020,20020,144937.38,92808.13,27016.08,14475.42,0.72,0.17,3.76,9.52,20160516
600322,0,110570,110570,3036503.25,2878856,11104.96,220524.2,1.99,-0.244,3.86,1.54,20010910
925,0,30551.35,32032.39,392990.69,211543.22,25642.76,95752,2.99,-0.082,3.73,6.65,19990611
2512,246.89,41914.76,109538.6,553046.31,279563.22,50146.06,110391.57,1.01,0.057,2.46,7.64,20101203
300114,92.72,30419.35,39384.03,191403.06,126319.31,41327.78,39178.37,0.99,0.216,3.35,7.95,20100827
601012,18.72,174921.7,198419.84,1603874.25,992713.38,448825.59,527597.69,2.66,0.62,4.85,2.85,20120411
2119,105.03,20192.5,20620,153242.06,76111.59,55432.44,24444.63,1.19,0.155,3.32,6.54,20070302
600800,0,61031.1,61127.1,61067.75,29309.25,6842.62,13506.77,0.22,-0.067,0.08,125.01,19931206
603868,40.31,4360,43560,251667.77,178115.13,43988.78,68734.88,1.58,1.01,4.17,12.43,20160418
2639,394,37507.35,67407.27,313300.19,121070.38,79421.61,133287.56,1.98,0.02,3.36,3.49,20111205
600600,17.21,69591.35,135098.28,3157270.75,1386283.38,1135434.38,344418.47,2.55,1.362,12.68,2.46,19930827
603288,30.95,27174.66,270495.06,1117443.5,657336.81,345605.41,132568.86,0.49,0.76,3.4,9.16,20140211
603968,40.72,13660,20448,172086.47,92854.65,50294.03,39697.4,1.94,0.5,6.03,4.5,20150518
603669,66.78,8645,26000,125759.07,86300.21,27311.11,64725.1,2.49,0.39,4.3,8.08,20150528
2019,23.69,55962.21,110079.81,687139.06,230045.72,80514.17,116270.13,1.06,0.487,3.05,5.06,20040713
600529,31.46,25738,25738,317373.88,174468.97,121057.1,58580.33,2.28,0.505,9.01,2.35,20020603
300525,438.72,1710,6813.89,43026,28658.9,11987,19457.65,2.86,0.22,5.81,18.18,20160726
2700,82.66,31309.33,42242.69,102879.67,50875.95,40184.3,2375.48,0.06,0.131,2.07,6.95,20120921
2731,141.47,5342,15068,259338.72,228827.17,15585.51,40195.59,2.67,0.167,7.26,4.35,20141104
600360,153.14,73808,73808,369106.59,209396.66,115378.86,49220.69,0.67,0.051,2.73,3.84,20010316
600119,43.55,30740,30740,264659.09,184876.34,37207.25,33169.92,1.08,0.408,3.04,7.8,19980115
300099,0,35734.19,53649.85,90496.71,53614.8,18620.18,5493.71,0.1,-0.009,1.5,6.3,20100806
600579,1951.52,25560,41063.6,182166.86,140481.86,22040.4,158476.55,3.86,0.006,2.92,5.15,20020809
600146,0,20000,46997,288814.34,283188.88,413.18,258987.91,5.51,-0.08,5.98,5.67,19990707
600281,0,51440.19,51440.19,221670.72,136546.66,8454.75,57746.19,1.12,-0.047,0.96,7.77,20001109
300313,0,18211.96,19735.27,97412.18,36806.53,37803.05,28757.18,1.46,-0.293,2.29,7.71,20120425
600160,250.11,181091.59,211166.63,1210413.5,572871.81,446318.56,534701.56,2.53,0.04,4.89,2.28,19980626
2036,73.26,25750.96,58210.64,347580.69,202267.7,60865.88,44413.68,0.76,0.228,2.65,8.43,20040903
600990,250.97,13670.2,13670.2,369478.81,259809.91,13772.67,41637.9,3.05,0.219,7.62,9.63,20040510
2790,50.22,4000,16000,144864.75,103922.56,37686.71,66656.49,4.17,0.762,8.15,6.26,20160308
300509,116.57,2000,8000,108469.77,92189.36,10381.88,30648.3,3.83,0.54,6.97,10.63,20160425
300181,67.97,39937.1,60862.48,199867.69,100104,47952.31,41195.2,0.68,0.122,2.18,5.08,20110222
300343,62.98,23386.61,59039.26,493634.94,192605.77,20480.07,307476.31,5.21,0.28,6.75,3.39,20120801
603158,52.32,10134,21834.59,115823.7,80113.11,16241.12,27896.03,1.28,0.367,4.04,6.34,20150320
910,27.09,52750,53077,630335.69,430081.09,126596.01,1975.06,0.04,0.531,4.85,3.95,19990630
600337,30.36,64496.01,64496.01,518396.06,281870.91,129148.26,93816.43,1.45,0.338,4.78,2.87,20001127
725,513.55,2402852.5,3515306.75,17517516,7510674.5,7155299,3902911.25,1.11,0.004,2.19,1.25,20010112
603019,205.75,35873.08,64302.39,546683.31,341818.75,74195.15,156947.5,2.44,0.116,4.27,7.46,20141106
600763,65.05,32064,32064,138046.17,38934.87,77520.96,3797.91,0.12,0.386,2.95,11.35,19961030
418,16.85,43853.51,63248.78,1662938.13,1505491.63,97647.03,118917.17,1.88,1.444,9.04,3.59,19970328
2154,0,106586.59,117201.88,429994.19,182544.86,80754.85,5389.2,0.05,-0.086,2.29,2.36,20070816
300404,1327.13,6307.47,13334,51558.3,32873.12,6846.83,15867.13,1.19,0.022,3.22,12.02,20150424
603017,57.17,11953.25,27537.36,223832.3,115385.82,42301.53,97915.3,3.56,0.33,5.49,4.09,20141231
2366,50.19,23079.64,43352.87,476332.16,232264.77,136472.27,74047.71,1.71,0.816,4.02,13.6,20100312
2103,84.97,26256.3,45767.75,259483.91,74046.1,28196.59,80980.57,1.77,0.158,3.61,4.95,20070110
300346,293.12,12673.88,16086.4,127946.13,89041.28,19011.27,66062.65,4.11,0.089,7.43,4.69,20120807
600313,321.16,91821.81,108219.86,417044.19,253008.97,70882.53,47319.3,0.44,0.015,1.6,3.89,20010119
601238,21.49,423749.78,645079.81,8260924,3604156.75,1159965.5,870510.5,1.35,0.869,6.68,3.73,20120329
532,192.28,34348.33,34470.83,150464.72,40828.68,6462,2536.79,0.07,0.087,2.03,10.95,19940103
429,13.9,46867.75,209080.59,1634285.75,320749.53,909562.31,250840.8,1.2,0.43,3.85,1.83,19980220
971,168.43,24256.08,51127.37,356653.97,96147.59,6183.27,331387.13,6.48,0.13,6.76,3.64,20000427
600655,28.99,143732.2,143732.2,2159239.5,655064.31,145424.47,83075.6,0.58,0.294,6.84,1.66,19920902
300439,63.89,11022.07,34762.69,212275.02,132364.42,22849.32,55108.93,1.59,0.42,4.03,8.69,20150422
300192,93.93,17442,24255,78620.46,43873.59,30132.61,20063.38,0.83,0.119,2.88,5.17,20110322
2153,76.23,48916.07,106678.88,590271.75,347184.97,41436.3,161450.38,1.51,0.248,4.54,5.55,20070813
300451,316.24,11668.88,21100.34,91337.68,60395.01,9453.01,26206.55,1.24,0.097,3.06,13.37,20150514
300032,74.85,58037.51,81406.14,644164.88,442059.06,79765.56,333226.59,4.09,0.2,5.77,3.01,20091225
2649,53.95,13202.95,17679.19,260668.05,147016.17,19348.31,124919.32,7.07,0.69,10.4,4.58,20120106
603508,100.82,4000,16000,253235.2,216430.8,9090.45,134174.48,8.39,0.668,14.8,6.07,20151224
2016,73.28,64609.55,80909.56,743969.94,675195.25,12999.3,5156.31,0.06,0.115,2.21,5.07,20040708
2761,412.46,5512.39,12000,86428.07,50263.25,7860.81,24021.73,2,0.081,5.31,8.43,20150610
300400,115.93,5871.85,12000,55607.81,47988.03,4703.01,8372.94,0.7,0.25,3.4,11.39,20141010
2691,467.42,19876.59,20000,93584.38,65588.61,19558.02,44227.85,2.21,0.045,4.27,6.62,20120731
596,31.65,38359.91,50360,894041.19,527304.25,190463.73,129493.85,2.57,1.157,10.65,4.58,19960927
600248,41.93,60760.6,61579.6,513915.81,434781.34,53692.53,49564.95,0.8,0.137,3.06,2.51,20000622
603100,50.23,23138.14,39500,450193.16,343083.47,42062.01,70549.46,1.79,0.242,4.67,3.46,20140805
600657,45.13,152426.05,152426.05,6541325,5768286,7265.87,154552.25,1.01,0.113,5.46,1.25,19930524
2085,40.98,165548.2,182239.95,908276.13,456256.66,246068.45,7166.74,0.04,0.389,2.67,7.96,20061128
2643,42.5,31000.53,36365.32,467581.94,244432.95,102853.71,261107.13,7.18,0.73,10.34,3.77,20111220
2387,143.26,24830.65,46945.94,94526.68,80510.5,12723.5,54483.86,1.16,0.102,1.65,11.79,20100413
603919,46.51,7000,28000,194236.48,66277.65,97026.49,73797.81,2.64,0.62,5.64,6.29,20160310
603729,131.21,3610,6667,91501.36,76345.46,7646.18,26724.35,4.01,0.478,12.2,6.85,20150324
300436,116.55,5600,14000,61892.61,39019.65,10995.67,17525.78,1.25,0.423,3.88,16.95,20150422
2264,26.56,53782.64,68456.39,376598.41,193035.47,35739.93,114351.97,1.67,0.32,2.71,4.04,20080731
300014,67.87,40961.57,42723.62,365578.13,167755.34,74263.86,65378.8,1.53,0.372,4.3,7.82,20091030
2312,0,79450,137809.17,566620.44,312166.22,148307.22,274681.69,1.99,-0.196,2.99,3.63,20091203
300238,276.13,18795.31,26579.88,171764.95,62552.57,19401.53,83088.63,3.13,0.116,5.07,8.4,20110706
600084,0,99820.38,112372.67,338557.5,270158,22002.67,270840.09,2.41,-0.062,2.12,5.09,19970711
2696,98.81,10376.98,17600,186813.48,88366.25,70871.6,46820.73,2.66,0.176,5.65,4.11,20120905
600802,0,38187.37,38187.37,465271.09,58934.46,259217.13,21390.35,0.56,-0.192,1.97,5.06,19940103
951,34.98,67084.28,67108.07,1787570.25,1568990.63,147002.38,43243.28,0.64,0.337,7,2.25,19991125
2607,72.61,35692.8,45574.21,391998.66,195883.55,72292.55,107756.13,2.36,0.13,4.06,2.85,20110810
2371,189.23,16352.41,45800.44,665081.75,365606.41,133166.52,187089.27,4.08,0.15,6.86,5.04,20100316
300302,138.39,23153.09,42147,80125.81,69462.86,8368.32,8374.7,0.2,0.156,1.51,19.08,20120321
2237,45.92,81619.97,91040,1189449.88,785430.13,314283.28,98226.96,1.08,0.214,4.05,3.23,20080520
2560,57.08,26527.81,42914.14,266652.09,142279.56,26741.69,69663.13,1.62,0.161,3.46,3.54,20110303
300481,99.83,7294,16000,47180.94,24987.82,12074.9,7946.2,0.5,0.293,2.74,14.21,20150630
300364,871.04,13346.75,28489.9,283602.28,231779.38,920.53,209607.67,7.36,0.05,9.11,5.43,20150121
300069,180.32,8423.3,11700,78279.38,49807.15,22924,26053.48,2.23,0.188,4.32,10.48,20100421
997,36.36,92635.27,93862.2,448414.94,375121.91,14156.57,3419.08,0.04,0.383,2.45,7.56,20000807
2425,93.42,20511.64,50859.03,414248.75,92972.71,2181.4,245328.66,4.82,0.19,6.61,3.29,20100608
600533,94.87,105000,105000,1563758.38,1300450.63,3022.3,104372.65,0.99,0.044,3.76,1.49,20020328
2280,109.67,64604.28,217714.95,692026.38,342073.72,118220.6,313531.03,1.44,0.121,2.77,6.36,20090821
600398,15.64,153121.95,449275.78,2262100,1727255.25,239218.7,201740.47,0.45,0.537,2.08,5.39,20001228
2508,29.25,70980.75,73005.67,619541.94,512747.44,84764.25,60121.86,0.82,0.961,4.94,7.58,20101123
2341,108.26,27829.56,37344,523222.25,240218.95,120667.02,78432.03,2.1,0.138,3.99,4.99,20100122
603108,77.34,12325.54,28237.89,265050.19,187299.98,38175.43,25051.27,0.89,0.3,3.51,8.83,20150527
2134,0,24584.98,24584.98,67490.65,31991.35,21674.32,30227.06,1.23,-0.178,1.95,8.54,20070516
600287,100.18,43679.6,43679.6,327662.78,228623.47,32106.41,19345.4,0.44,0.094,2.89,4.36,20000901
300533,104.83,2500,10000,171503.59,169206.73,776.64,87977.78,8.8,1.48,14.49,11.13,20160818
2747,182.61,6000,27588.81,188473.38,133541.72,17742.6,98925.65,3.59,0.16,5.14,6.87,20150320
600161,82.54,51546.69,51546.69,582250.69,204822.41,248353.02,16405.57,0.32,0.357,4.12,9.52,19980616
600809,32.74,86584.82,86584.82,698463.06,455470.81,144757.13,24080.68,0.28,0.521,5.32,4.28,19940106
17,2337.36,30298.02,55134.78,6341.91,5631.66,381.31,62783.43,1.14,0.004,0.03,468.3,19920331
600246,45.21,121680,205400.94,1484001.25,1358182.13,2427.59,354743.72,1.73,0.15,3.26,1.91,20000922
600519,23.81,125619.78,125619.78,10514603,8350289,1124902.25,137496.44,1.09,9.923,54.64,5.77,20010827
601689,34.76,17070,64910,434501.44,232555.52,123054.8,145489.84,2.24,0.653,4.9,6.18,20150319
2665,129.6,154054.45,197112.98,445413.56,231632.16,52078.98,10656.24,0.05,0.054,1.45,6.39,20120327
600977,61.07,46700,186700,1425109.38,1043929.13,254368.55,422453.44,2.26,0.48,5.13,5.87,20160809
300169,240.66,22485.85,32598.42,197913.88,97902.17,44689.4,82893.86,2.54,0.038,3.84,3.18,20110125
2809,110.31,2000,8000,97798.21,87607.84,6940.77,43443.73,5.43,0.79,10.86,8.37,20160823
922,0,45790.05,54366.73,299728.31,215131.02,53774.23,114204.02,2.1,-0.505,2.93,4.16,19990618
2332,62.24,46811,61080.8,351857.41,204109.73,90535.02,118396.8,1.94,0.165,3.57,3.83,20100112
300291,74.92,48622.12,81246.11,747996.19,519954.69,955.14,452084.06,5.56,0.25,7.59,2.9,20120209
2065,43.79,136843.39,156989.38,1204644.13,907097,39830.93,234138.2,1.49,0.402,5.43,4.33,20060823
300422,110.12,6931.39,14247.83,225606.2,158592.31,7047.08,67347.75,4.73,0.279,7.44,5.5,20150217
600481,63.22,162049.56,162049.56,474895,330545.41,83958.46,1595.21,0.01,0.081,1.29,5.29,20030422
2703,232.53,9718.59,31585.78,195721.61,120445.45,44583.25,66001.21,2.09,0.161,4.63,10.78,20121102
601678,43.4,118800,118800,700574.88,124637.02,383505.53,127384.57,1.07,0.118,4.01,1.7,20100223
300255,63.25,59805.14,93496.68,310165.38,210069.84,47144.53,56688.44,0.61,0.107,2.32,3.89,20110819
300429,79.87,9913.03,25718.59,107205.77,45132.4,27419.05,38169.84,1.48,0.38,3.66,10.72,20150324
300390,187.67,11954.67,34454.75,98432.36,40088.56,26651.7,27931.95,0.81,0.057,2.33,6.13,20140731
818,166.31,68000,68000,258217.47,51498.94,139508,125299.32,1.84,0.061,3.17,4.28,19971017
600183,25.94,143755.39,143755.39,918343.81,515075.41,296790.81,117328.55,0.82,0.348,3.31,3.63,19981028
300339,95.28,20297.25,35785.17,492624.31,137361.02,68905.8,248581.13,6.95,0.266,9.03,3.74,20120718
2711,46.43,25131.99,66004.39,323111.22,200124.81,26199.82,95.23,0,0.242,2.24,6.69,20140127
603818,53.06,13160.79,48412,165145.67,102696.31,38207.93,32885.01,0.68,0.275,2.75,7.08,20150422
300086,138.21,43791.75,45000,215559.72,148885.92,30300.75,111650.52,2.48,0.073,3.99,3.37,20100526
2769,45.83,18807.05,37670.73,2031853.25,2026990.38,482.35,27341.97,0.73,0.416,3.04,8.37,20150629
603338,49.04,4622.5,16250,133936.06,73446.21,21285.28,38886.46,2.39,0.822,6.43,8.36,20150325
603822,154.91,1835,7335,98654.22,57425.63,17850.11,24156.39,3.29,0.42,8.43,9.2,20160428
601058,25.15,221651.92,229393.7,1266512.38,491345.44,579583,103769.31,0.45,0.133,1.97,2.27,20110630
2523,67.8,64574.19,84323.85,293604.09,214023.3,44514.05,62863.65,0.75,0.082,2.14,3.48,20101210
603939,55.24,15600.79,36269.46,410633.97,303761.25,28237.58,200581.36,5.53,0.48,7.99,4.05,20150217
732,14.61,124304.54,124445.07,11855622,10577097,122120.2,465874.84,3.74,0.975,11.14,1.71,19970704
600355,1548.43,49208.92,49208.92,57228.18,39511.71,14011.88,15094.57,0.31,0.006,0.82,14.33,20020613
600975,22.5,46872.01,65267.55,185748.2,111129.92,58414.48,27837.47,0.43,0.315,1.93,4.9,20040609
2762,107.81,5057.47,20230,94507.93,73875.93,5321.9,29877.85,1.48,0.243,4.27,8.17,20150610
2260,1553.72,26520,26520,100277.68,51438.56,11414,1287.3,0.05,0.012,1.29,19.17,20080716
2697,49.31,73139.97,136000,385573.69,215397.47,113646.32,4374.31,0.03,0.099,1.6,4.09,20120905
2253,259.94,19025.56,22562.6,147524.81,66751.68,43677.46,79114.05,3.51,0.092,5.61,5.66,20080623
601127,73.01,14250,89250,1719423.75,1074515,312367.63,108531.47,1.22,0.36,4.07,7.79,20160615
600066,14.71,190348.42,221393.92,2788947.25,1991281.63,444335.25,127876.86,0.58,1.028,5.34,3.78,19970508
300207,48.67,86894.22,128972.39,709950,510712.25,92743.8,3453.12,0.03,0.222,1.63,8.86,20110421
300484,73.97,2600,10400,82367.18,78896.09,598.72,18632.95,1.79,1.06,5.39,18.65,20160322
300282,57.61,17075.53,22050.73,236059.84,122130.22,28948.33,102360.56,4.64,0.4,5.84,5.41,20111229
2124,21.03,30711.77,63667.98,228077.55,101508.4,67469.56,4534.51,0.07,0.536,2.16,6.97,20070403
2681,55.66,59818.94,124712.89,390744.38,192909.94,43615.8,59587.16,0.48,0.193,2.22,6.44,20120605
300286,50.26,8650.96,14266.4,73309.09,53007.88,13990.5,18215.61,1.28,0.47,4.05,7.59,20120113
2343,69.32,21968.92,31451,358261.22,249918.09,4022.05,10063.88,0.32,0.464,3.8,11.28,20100126
600156,0,40211.07,40211.07,118285.1,77562.22,14106.2,14295.8,0.36,-0.095,1.63,7.4,19980527
603009,117.38,3473.02,13137.45,178430.88,112788.35,35691.71,88601.78,6.74,0.33,9.53,4.77,20140718
300340,770.47,8183.85,10000,97767.56,55801.8,16355.94,51351.6,5.14,0.058,8,7.5,20120726
2007,41.33,80382.84,93008.77,446586.84,301820.81,96351.46,39452.31,0.42,0.653,4.35,8.27,20040625
2530,748.91,26800,26800,102632.78,59580.3,21352.35,21020.18,0.78,0.038,2.61,14.59,20101231
600609,0,109266.71,109266.71,1058611.63,801574.94,86071.36,110021.02,1.01,-0.064,0.19,36.98,19920724
600120,25.28,50547.33,50547.33,909767.69,343267.78,10757.82,4234.75,0.08,0.937,11.21,2.82,19971201
300523,1763.3,2000,8000,113403.46,79125.65,12515.62,46765.45,5.85,0.08,9.01,16.43,20160726
2373,60.38,46676.46,110437.64,541803.13,474356.31,7840.06,103015.68,0.93,0.2,2.83,5.67,20100318
2272,425.18,31256.15,41970,162415.42,101157.4,47722.62,63770.71,1.52,0.018,2.77,3.75,20080919
568,24.09,140177.2,140225.25,1327208.75,955679.31,106665.13,65134.01,0.46,1.074,7.56,4.56,19940509
603368,41.32,5738.39,14234.79,572670.75,525912.56,16406.31,218929.67,15.38,1.69,21.77,4.09,20141204
600698,633.3,43109.17,97181.74,133425.13,105034.42,21539.71,37418.3,0.39,0.008,0.68,10.1,19931206
300529,139.55,4200,41200,121834.07,92711.68,25518.67,37572.43,0.91,0.37,2.72,23.11,20160802
2661,48.96,24781.67,33656.28,238890.59,140251.72,75140.63,137177.02,4.08,0.282,6.07,3.03,20120316
628,114.86,18797.88,31148,377838.63,302512.69,14853.35,72843.11,2.34,0.098,2.35,6.39,19961118
2775,47.27,11372,24800,200763.72,193063.38,2146.33,51467.8,2.08,0.42,5.08,5.08,20150629
2529,0,20000,26000,182506.67,105418.9,34553.43,114769.27,4.41,-0.002,6.09,3.9,20101224
300507,104.15,1667,6667,87552.24,74256.5,9457.57,35759,5.36,1.13,11.36,12.32,20160429
2245,48.14,90490.95,97522.21,408780,239218.16,76835.11,7627.15,0.08,0.158,1.87,5.43,20080605
2701,16.34,179991.34,235522.56,1452122.5,564484.31,294389.97,6308.46,0.03,0.434,2.1,4.5,20121011
2106,61.65,70354.88,70581.61,452605.81,280259.56,146848.88,207783.98,2.94,0.164,5.05,2.68,20070112
600784,71.56,49661.37,56817.78,439688.81,302121.28,32577.38,44865.2,0.79,0.113,2.61,4.13,19961225
509,0,62580.92,82548.31,51227.53,32240.75,10516.53,16357.37,0.2,-0.041,0.03,262,19930507
600463,144.38,30000,30000,307301.66,214536.84,4460.25,63787.88,2.13,0.084,4.65,3.46,20040318
2355,165.31,34215.62,51370,347994.69,168059.44,81364.18,98372.35,1.91,0.076,3.91,4.28,20100209
603023,78.05,12701.7,36000,53231.5,50027.12,2145.55,662.03,0.02,0.173,1.39,12.95,20150527
600590,148.21,50200.57,66696.04,788578,462719.41,74477.06,246280.47,3.69,0.101,5.61,3.56,20020703
300322,81.18,36218.78,40751.67,220965.8,114869.13,75378.81,8352.42,0.2,0.166,1.44,12.46,20120608
300530,135.55,1750,7000,49126.8,40455.3,1428.5,20093,2.87,0.62,6.65,13.07,20160809
2614,42.72,28411.44,55495.5,448838.91,320879.59,61975.88,113447.72,2.04,0.267,4.52,3.37,20110909
300491,180.05,2000,8000,49081.98,29992.65,15857.38,19861.28,2.48,0.339,4.98,16.34,20151231
2456,56.04,102802.92,108576.64,2160265,1404645.75,429720.31,322199.03,2.97,0.55,6.49,6.01,20100803
2652,69.09,26014.91,32004,213170.95,128423.3,38721.85,7249.47,0.23,0.193,2.1,8.46,20120119
2815,71.77,5000,41000,341480.5,174687.06,123270.11,71448.15,1.74,0.8,4.92,13.62,20161012
2211,0,26630.28,43247.57,100698.81,68503.55,19661.27,103788.3,2.4,-0.026,1.74,9.03,20080201
603703,313.38,9591.87,22970,79062.88,49645.87,22408.55,8632.94,0.38,0.083,2.23,15.6,20150423
600489,86.87,345113.72,345113.72,3970576.75,1609219.75,1201852.13,415878.34,1.21,0.118,3.88,3.53,20030814
603069,108.1,7900,31600,174968.25,71922.17,43410.53,36073.4,1.14,0.21,3.22,7.5,20160712
2169,63.62,18858.33,39389.6,410149.66,272546.88,88071.74,192717.66,4.89,0.26,6.83,2.85,20070919
2765,59.48,7144.7,21345.8,192453.19,118550.4,44644.03,58653.13,2.75,0.377,4.88,6.12,20150612
300054,50.55,30292.39,48772.39,294435.41,131565.63,44804,120520.55,2.47,0.38,4.57,5.25,20100211
2008,29.43,99025.65,106635.39,955620.13,564338.81,154080.16,78972.63,0.74,0.594,4.85,4.8,20040625
300379,177.65,6346.39,13807.25,186695.5,91513.03,598.53,129035.75,9.35,0.37,12.21,6.33,20140128
300167,0,30020.25,30024,120213.36,82746.15,3899.87,29839.55,0.99,-0.096,2.23,6.93,20110125
2789,95.8,2030,8120,294906,255768.77,4734.46,61053.11,7.52,0.74,13.01,6.86,20160311
600052,11.31,87178.9,87178.9,532694.19,377197.09,20560.93,10331.25,0.12,0.509,2.43,3.15,19970415
300296,62.86,39987.55,81423.07,818345.38,533248.88,59157.07,241139.91,2.96,0.4,5.03,6.22,20120315
537,14.65,51270.33,51271.76,1464825.88,1423061.5,296.26,8667.44,0.17,0.489,4.3,2.22,19931210
300021,223.55,16558.88,31894.42,217007.02,170689.73,28035.22,71030.15,2.23,0.066,3.98,4.93,20091030
996,291.57,23000,23000,67265.5,4912.2,5148.87,25696.5,1.12,0.066,2.62,9.84,20000718
600235,408.57,35130,35130,236831.09,101191.32,116585.55,82903.24,2.36,0.023,3.57,3.52,20000615
600841,138.79,52189.25,86668.97,563518.56,378017.5,131724.31,112427.11,1.3,0.078,4.04,3.57,19940311
603996,94.91,7515,30015,332347.22,297246.66,18655.89,55722.03,1.86,0.203,4.46,5.76,20151222
600252,30,327524.25,347510.72,604510.44,311046.75,91460.8,8572.66,0.02,0.125,1.52,3.28,20001130
603737,123.21,2500,10000,142248.55,75694.21,30474.64,32144.93,3.21,0.61,8.96,9.59,20160603
600867,50.33,136330.25,142193.34,462383.59,213271.45,116533.07,116247.77,0.82,0.36,2.64,8.95,19940824
603701,84.48,1960,7840,71448.77,45610.23,12527.15,26002.59,3.32,0.75,6.77,11.1,20160412
300145,45.41,35987.96,66786.03,653955.56,263102.56,90126.31,205143.27,3.07,0.441,5.73,4.66,20101209
2386,0,67155.25,67167.97,1410812.75,404130.25,608663.38,185366.23,2.76,-0.072,5.9,1.47,20100409
603588,110.1,24275.63,33092.3,408796.59,198575.8,15901.2,90579.53,2.74,0.228,5.68,5.88,20141229
2675,84.4,53631.6,66182,297912.19,149393.11,31990.8,89957.03,1.36,0.147,3.21,5.17,20120525
811,20.45,40323.96,43536.94,493250.56,228084.34,59288.56,26795.15,0.62,0.562,5.12,2.99,19980528
600226,34.01,109498.29,109498.29,336666.56,166210.44,64341.17,13292.44,0.12,0.243,1.59,6.9,19991116
300235,174.46,9494.78,15840,37953.1,22169.46,1941.4,6258.08,0.4,0.115,2.22,12.03,20110629
636,62.46,75048.17,89523.31,650703.06,288450.97,167743.47,241113.02,2.69,0.124,5.03,2.05,19961129
300258,34.81,37465.44,40500,200490.05,64222.68,105168.88,35061.7,0.87,0.338,3.46,4.53,20110826
2687,82.91,31825.25,35485.19,130974.2,56413.42,53945.17,36338.87,1.02,0.125,2.76,5,20120713
603309,72.96,7700,20000,91572.06,59240.98,19319.32,30776.59,1.54,0.302,4.19,7.01,20150302
300225,76.14,32829.91,47034,107665.86,69824.56,32287.02,2514.41,0.05,0.106,1.8,5.95,20110531
600612,20.37,31710.96,52311.78,1296157.38,1182276.13,40038.28,51037.56,0.98,1.536,9.19,4.54,19920814
300520,443.84,2300,9607.5,75824.75,66987.46,3848.48,23633.82,2.46,0.26,5.22,22.47,20160708
2708,104.8,13987.66,46947,227994.22,112317.2,79706.06,76325.47,1.63,0.106,3.24,4.6,20140121
600128,83.36,24676.75,24676.75,289697.09,178928.84,28898.19,70878.78,2.87,0.149,6.15,2.69,19970901
300365,139.76,6427.95,17590.5,84159.56,72356.24,7714.46,17311.5,0.98,0.252,3.8,12.38,20140123
600234,3618.63,20244.58,20244.58,48921.03,1368.14,159.75,29344.5,1.45,0.004,0.24,76.89,20000615
757,211.4,36633.03,45162.12,85276.4,36479.76,20317.56,83475.13,1.85,0.045,1.26,10.19,19970627
